CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalUnits,Country,Cluster,Segment
18139,18,6,8438.34,53.07132075471698,5557.0,United Kingdom,3,VIP Loyalists
15358,5,22,8347.2,15.149183303085302,7050.0,United Kingdom,3,VIP Loyalists
16558,1,20,8338.49,18.127152173913043,5377.0,United Kingdom,3,VIP Loyalists
14056,1,23,8214.65,7.427350813743218,4273.0,United Kingdom,3,VIP Loyalists
14936,34,8,8137.02,22.35445054945055,4085.0,Channel Islands,3,VIP Loyalists
16672,2,20,8134.9400000000005,71.35912280701754,2832.0,United Kingdom,3,VIP Loyalists
13854,9,25,8109.5199999999995,73.72290909090908,2296.0,United Kingdom,3,VIP Loyalists
14952,60,11,8099.49,58.69195652173913,3355.0,United Kingdom,3,VIP Loyalists
18109,2,26,8052.97,18.13731981981982,4237.0,United Kingdom,3,VIP Loyalists
14796,1,17,8022.49,7.031104294478528,6025.0,United Kingdom,3,VIP Loyalists
12428,26,9,7956.46,27.062789115646257,3536.0,Finland,3,VIP Loyalists
15290,5,18,7943.22,38.93735294117647,4501.0,United Kingdom,3,VIP Loyalists
14849,22,25,7930.54,20.439536082474227,5694.0,United Kingdom,3,VIP Loyalists
12757,16,13,7857.1,21.178167115902966,2402.0,Portugal,3,VIP Loyalists
17811,4,30,7837.7300000000005,9.210023501762633,4177.0,United Kingdom,3,VIP Loyalists
13629,23,11,7792.36,132.07389830508475,4372.0,United Kingdom,3,VIP Loyalists
15044,19,17,7700.2300000000005,16.998300220750554,2795.0,United Kingdom,3,VIP Loyalists
15194,3,15,7616.53,24.569451612903226,5703.0,United Kingdom,3,VIP Loyalists
18172,15,20,7561.68,40.00888888888889,3184.0,United Kingdom,3,VIP Loyalists
13263,1,30,7454.07,4.444883720930233,4780.0,United Kingdom,3,VIP Loyalists
12474,17,18,7375.79,17.395731132075472,4847.0,Germany,3,VIP Loyalists
15465,20,18,7354.62,75.82082474226804,1257.0,United Kingdom,3,VIP Loyalists
17396,39,8,7330.8,271.5111111111111,2005.0,United Kingdom,3,VIP Loyalists
12583,3,15,7281.38,29.47927125506073,5060.0,France,3,VIP Loyalists
13018,16,28,7277.7,15.890174672489083,5435.0,United Kingdom,3,VIP Loyalists
18229,12,20,7276.900000000001,44.37134146341464,2488.0,United Kingdom,3,VIP Loyalists
16923,12,19,7247.61,10.785133928571428,3417.0,United Kingdom,3,VIP Loyalists
16729,38,21,7239.92,10.969575757575758,5783.0,United Kingdom,3,VIP Loyalists
16745,87,17,7194.3,20.152100840336136,6735.0,United Kingdom,3,VIP Loyalists
16873,5,6,7123.62,25.53268817204301,3840.0,United Kingdom,3,VIP Loyalists
13324,36,10,7121.95,94.95933333333333,5205.0,United Kingdom,3,VIP Loyalists
13985,4,15,7060.13,20.229598853868197,3445.0,United Kingdom,3,VIP Loyalists
14961,11,9,7044.68,22.579102564102566,3708.0,United Kingdom,3,VIP Loyalists
12766,4,7,6989.63,22.547193548387096,3646.0,Portugal,3,VIP Loyalists
12798,10,3,6977.04,366.75344696969756,5256.0,Japan,3,VIP Loyalists
12989,3,15,6924.110000000001,108.18921875000001,2943.0,United Kingdom,3,VIP Loyalists
16713,19,15,6923.13,11.094759615384616,4276.0,United Kingdom,3,VIP Loyalists
16187,32,15,6911.4400000000005,23.428610169491527,5048.0,United Kingdom,3,VIP Loyalists
17416,30,7,6893.42,25.626096654275095,4302.0,United Kingdom,3,VIP Loyalists
12705,15,9,6868.29,20.56374251497006,3997.0,Germany,3,VIP Loyalists
12476,16,11,6816.42,29.255021459227468,2408.0,Germany,3,VIP Loyalists
12830,38,6,6814.64,179.33263157894737,9848.0,United Kingdom,3,VIP Loyalists
15023,3,11,6802.76,12.104555160142349,2871.0,United Kingdom,3,VIP Loyalists
18055,7,10,6784.1900000000005,18.844972222222225,2455.0,United Kingdom,3,VIP Loyalists
15601,11,14,6776.56,16.52819512195122,4983.0,United Kingdom,3,VIP Loyalists
13576,10,18,6717.34,53.312222222222225,2646.0,United Kingdom,3,VIP Loyalists
16746,5,18,6697.66,14.91683741648107,4665.0,United Kingdom,3,VIP Loyalists
15249,32,13,6688.46,19.109885714285713,3577.0,United Kingdom,3,VIP Loyalists
16353,4,23,6675.71,71.0181914893617,2006.0,United Kingdom,3,VIP Loyalists
17338,17,8,6643.93,8.8232802124834,3128.0,United Kingdom,3,VIP Loyalists
12626,23,9,6620.48,22.51863945578231,3453.0,Germany,3,VIP Loyalists
15144,8,17,6580.44,30.324608294930872,3050.0,United Kingdom,3,VIP Loyalists
12472,32,7,6572.11,19.386755162241887,4148.0,Germany,3,VIP Loyalists
16814,14,21,6509.1,20.089814814814815,2769.0,United Kingdom,3,VIP Loyalists
12431,36,15,6487.45,27.606170212765957,2906.0,Australia,3,VIP Loyalists
18223,5,14,6484.54,23.840220588235294,2948.0,United Kingdom,3,VIP Loyalists
15694,1,14,6479.4,83.06923076923077,1677.0,United Kingdom,3,VIP Loyalists
13225,3,7,6463.84,201.995,3416.0,United Kingdom,3,VIP Loyalists
13102,1,24,6424.09,21.131875,4204.0,United Kingdom,3,VIP Loyalists
13871,23,13,6403.25,19.057291666666668,2806.0,United Kingdom,3,VIP Loyalists
13668,3,21,6363.59,13.539553191489363,3742.0,United Kingdom,3,VIP Loyalists
13709,4,13,6328.05,18.833482142857143,3516.0,United Kingdom,3,VIP Loyalists
15005,16,28,6316.57,5.6448346738159065,4247.0,United Kingdom,3,VIP Loyalists
17315,2,30,6292.26,13.302875264270613,3888.0,United Kingdom,3,VIP Loyalists
14057,24,17,6217.96,21.894225352112677,4876.0,United Kingdom,3,VIP Loyalists
14060,5,19,6140.42,30.39811881188119,5386.0,United Kingdom,3,VIP Loyalists
13418,12,18,6127.43,20.156019736842108,3918.0,United Kingdom,3,VIP Loyalists
17509,58,8,6115.14,16.708032786885248,3534.0,United Kingdom,3,VIP Loyalists
15939,90,15,6115.01,80.46065789473684,4728.0,United Kingdom,3,VIP Loyalists
14735,4,30,6065.69,31.26644329896907,2264.0,United Kingdom,3,VIP Loyalists
13097,33,10,6010.42,14.209030732860521,2363.0,United Kingdom,3,VIP Loyalists
15382,15,6,5955.71,19.7208940397351,4012.0,United Kingdom,3,VIP Loyalists
14505,17,8,5905.64,7.391289111389237,2759.0,United Kingdom,3,VIP Loyalists
14415,1,13,5900.28,10.000474576271186,3011.0,United Kingdom,3,VIP Loyalists
14944,30,12,5900.25,34.707352941176474,2815.0,United Kingdom,3,VIP Loyalists
13209,30,8,5891.61,18.35392523364486,4253.0,United Kingdom,3,VIP Loyalists
13534,2,25,5870.08,19.83135135135135,2961.0,United Kingdom,3,VIP Loyalists
13050,15,17,5836.86,14.483523573200992,3748.0,United Kingdom,3,VIP Loyalists
12720,3,25,5781.73,16.332570621468925,4672.0,Germany,3,VIP Loyalists
15218,11,11,5756.89,34.680060240963854,3329.0,United Kingdom,3,VIP Loyalists
17686,7,7,5739.46,20.06804195804196,2478.0,United Kingdom,3,VIP Loyalists
13178,26,11,5725.47,21.60554716981132,3570.0,United Kingdom,3,VIP Loyalists
13468,2,30,5704.97,18.89062913907285,2589.0,United Kingdom,3,VIP Loyalists
14110,4,12,5683.15,36.66548387096774,2445.0,United Kingdom,3,VIP Loyalists
14049,17,4,5681.72,11.642868852459017,3870.0,United Kingdom,3,VIP Loyalists
17049,3,9,5659.9800000000005,17.79867924528302,2676.0,United Kingdom,3,VIP Loyalists
17716,23,11,5655.99,23.085673469387753,3072.0,United Kingdom,3,VIP Loyalists
13004,12,18,5655.91,13.999777227722772,4822.0,United Kingdom,3,VIP Loyalists
18118,11,26,5653.82,4.420500390930414,2882.0,United Kingdom,3,VIP Loyalists
14688,8,21,5630.87,17.219785932721713,3621.0,United Kingdom,3,VIP Loyalists
17757,1,30,5605.29,7.564493927125506,3320.0,United Kingdom,3,VIP Loyalists
12481,23,10,5596.32,25.789493087557602,3304.0,Germany,3,VIP Loyalists
12839,3,14,5591.42,17.80707006369427,3807.0,United Kingdom,3,VIP Loyalists
16767,31,11,5580.6,25.13783783783784,4435.0,United Kingdom,3,VIP Loyalists
16161,2,19,5575.56,11.762784810126583,2599.0,United Kingdom,3,VIP Loyalists
15805,23,17,5528.4800000000005,18.367043189368772,3387.0,United Kingdom,3,VIP Loyalists
18225,3,12,5509.12,20.328856088560887,3244.0,United Kingdom,3,VIP Loyalists
16609,15,7,5493.46,19.903840579710145,2420.0,United Kingdom,3,VIP Loyalists
16985,17,10,5464.12,45.53433333333333,1832.0,United Kingdom,3,VIP Loyalists
16265,9,9,5447.0,21.112403100775193,2646.0,United Kingdom,3,VIP Loyalists
18198,4,17,5425.56,34.12301886792453,4074.0,United Kingdom,3,VIP Loyalists
12490,5,10,5417.93,22.114,3064.0,France,3,VIP Loyalists
17809,16,12,5411.91,88.71983606557377,2057.0,United Kingdom,3,VIP Loyalists
16701,9,13,5398.3,37.488194444444446,6393.0,United Kingdom,3,VIP Loyalists
17719,38,15,5396.04,19.693576642335767,2466.0,United Kingdom,3,VIP Loyalists
17850,372,30,5391.21,18.15222222222222,1733.0,United Kingdom,3,VIP Loyalists
13269,1,15,5346.2300000000005,16.91844936708861,3514.0,United Kingdom,3,VIP Loyalists
15150,17,10,5314.47,15.494081632653062,3658.0,United Kingdom,3,VIP Loyalists
17730,3,13,5298.4800000000005,24.304954128440368,3576.0,United Kingdom,3,VIP Loyalists
17061,74,11,5232.2300000000005,52.850808080808086,1526.0,United Kingdom,3,VIP Loyalists
18226,44,11,5228.05,21.603512396694217,3466.0,United Kingdom,3,VIP Loyalists
12362,3,10,5226.23,19.647481203007516,2229.0,Belgium,3,VIP Loyalists
15046,9,15,5213.7699999999995,25.309563106796116,3451.0,United Kingdom,3,VIP Loyalists
13756,2,14,5189.52,36.54591549295775,3188.0,United Kingdom,3,VIP Loyalists
16191,3,13,5180.52,38.66059701492538,3351.0,United Kingdom,3,VIP Loyalists
15727,17,7,5178.96,17.14887417218543,3065.0,United Kingdom,3,VIP Loyalists
17858,6,12,5155.66,25.9078391959799,2706.0,United Kingdom,3,VIP Loyalists
13599,1,21,5153.67,20.86506072874494,3294.0,United Kingdom,3,VIP Loyalists
15903,10,7,5126.76,69.28054054054054,2410.0,United Kingdom,3,VIP Loyalists
13941,22,5,5112.96,113.62133333333334,2364.0,United Kingdom,3,VIP Loyalists
17602,2,6,5102.97,9.11244642857143,4151.0,United Kingdom,3,VIP Loyalists
16700,9,13,5076.55,16.482305194805196,4024.0,United Kingdom,3,VIP Loyalists
14562,4,18,5074.77,11.997092198581562,1834.0,United Kingdom,3,VIP Loyalists
15301,51,12,5070.35,20.865637860082305,2775.0,United Kingdom,3,VIP Loyalists
13139,16,7,5064.94,29.79376470588235,2425.0,United Kingdom,3,VIP Loyalists
15719,33,13,5045.61,5.384855923159018,2725.0,United Kingdom,3,VIP Loyalists
17426,8,6,5037.26,18.58767527675277,3094.0,United Kingdom,3,VIP Loyalists
14329,17,7,5014.84,19.362316602316604,3095.0,United Kingdom,3,VIP Loyalists
14755,10,11,5010.28,21.320340425531914,2219.0,United Kingdom,3,VIP Loyalists
12444,21,5,5005.46,28.440113636363638,1153.0,Norway,3,VIP Loyalists
15547,7,14,4954.84,7.058176638176638,4032.0,United Kingdom,3,VIP Loyalists
12437,2,18,4951.41,24.88145728643216,2922.0,France,3,VIP Loyalists
12700,8,4,4939.99,18.432798507462685,2967.0,France,3,VIP Loyalists
14709,15,13,4921.04,25.10734693877551,2484.0,United Kingdom,3,VIP Loyalists
17133,16,7,4892.240000000001,181.1940740740741,2730.0,United Kingdom,3,VIP Loyalists
12664,8,9,4881.88,131.94270270270272,1203.0,Finland,3,VIP Loyalists
14292,8,9,4871.93,48.719300000000004,1663.0,United Kingdom,3,VIP Loyalists
17652,25,12,4867.72,18.794285714285714,2509.0,United Kingdom,3,VIP Loyalists
15738,19,16,4812.42,27.817456647398846,2982.0,United Kingdom,3,VIP Loyalists
13013,1,13,4810.9400000000005,21.967762557077627,2224.0,United Kingdom,3,VIP Loyalists
15555,12,16,4805.17,5.345016685205784,4439.0,United Kingdom,3,VIP Loyalists
17365,13,8,4801.56,10.259743589743591,4777.0,United Kingdom,3,VIP Loyalists
15298,2,12,4799.9,24.999479166666664,3116.0,United Kingdom,3,VIP Loyalists
15187,2,16,4777.18,52.49648351648352,1887.0,United Kingdom,3,VIP Loyalists
17690,30,15,4757.95,18.5857421875,1773.0,United Kingdom,3,VIP Loyalists
12955,1,11,4757.16,26.428666666666665,3664.0,United Kingdom,3,VIP Loyalists
14180,11,25,4748.52,19.785500000000003,719.0,United Kingdom,3,VIP Loyalists
15152,10,13,4745.69,17.511771217712177,2704.0,United Kingdom,3,VIP Loyalists
16722,17,13,4730.81,21.025822222222224,5001.0,United Kingdom,3,VIP Loyalists
12714,9,5,4708.86,18.18092664092664,3069.0,France,3,VIP Loyalists
14159,20,11,4693.01,3.8978488372093025,4408.0,United Kingdom,3,VIP Loyalists
14135,2,15,4690.31,35.00231343283583,3850.0,United Kingdom,3,VIP Loyalists
14191,2,13,4684.76,18.08787644787645,3662.0,United Kingdom,3,VIP Loyalists
15291,26,15,4668.3,45.32330097087379,2103.0,United Kingdom,3,VIP Loyalists
14189,2,15,4654.08,17.56256603773585,3937.0,United Kingdom,3,VIP Loyalists
14390,10,9,4652.82,16.268601398601398,2136.0,United Kingdom,3,VIP Loyalists
16931,5,21,4604.22,5.127193763919822,3158.0,United Kingdom,3,VIP Loyalists
15093,18,6,4597.02,42.565000000000005,3760.0,United Kingdom,3,VIP Loyalists
17613,23,14,4559.150000000001,14.612660256410258,2496.0,United Kingdom,3,VIP Loyalists
17068,12,21,4552.14,15.378851351351353,2164.0,United Kingdom,3,VIP Loyalists
13267,3,19,4521.49,21.428862559241704,1969.0,United Kingdom,3,VIP Loyalists
17975,15,13,4488.81,15.16489864864865,1568.0,United Kingdom,3,VIP Loyalists
12524,9,8,4485.72,31.150833333333335,3699.0,Germany,3,VIP Loyalists
14426,24,10,4481.67,20.007455357142856,2699.0,United Kingdom,3,VIP Loyalists
17364,1,11,4481.18,10.903114355231144,2701.0,United Kingdom,3,VIP Loyalists
12627,11,7,4478.53,19.47186956521739,2752.0,Germany,3,VIP Loyalists
14085,2,18,4448.54,9.885644444444445,3184.0,United Kingdom,3,VIP Loyalists
14534,3,18,4447.05,8.56849710982659,2047.0,United Kingdom,3,VIP Loyalists
13069,1,24,4436.12,10.437929411764706,5885.0,United Kingdom,3,VIP Loyalists
15955,24,14,4416.26,24.13256830601093,2135.0,United Kingdom,3,VIP Loyalists
16626,1,17,4413.1,24.65418994413408,2690.0,United Kingdom,3,VIP Loyalists
12712,29,13,4396.13,33.053609022556394,1062.0,Germany,3,VIP Loyalists
16945,22,19,4345.5,17.451807228915662,2725.0,United Kingdom,3,VIP Loyalists
14800,48,12,4339.74,11.272051948051947,3655.0,United Kingdom,3,VIP Loyalists
14525,20,9,4332.2,14.887285223367696,2696.0,United Kingdom,3,VIP Loyalists
17567,7,8,4331.48,26.251393939393935,2632.0,United Kingdom,3,VIP Loyalists
12347,2,7,4310.0,23.681318681318682,2458.0,Iceland,3,VIP Loyalists
15034,16,8,4308.61,10.935558375634518,2422.0,United Kingdom,3,VIP Loyalists
17937,9,7,4301.22,100.02837209302326,1754.0,United Kingdom,3,VIP Loyalists
14422,1,6,4263.64,19.205585585585588,2906.0,United Kingdom,3,VIP Loyalists
12500,23,11,4257.82,69.80032786885245,2678.0,Germany,3,VIP Loyalists
17419,11,12,4226.57,20.517330097087378,1876.0,United Kingdom,3,VIP Loyalists
15804,1,13,4206.39,16.05492366412214,2565.0,United Kingdom,3,VIP Loyalists
17920,4,17,4204.1,6.040373563218392,2516.0,United Kingdom,3,VIP Loyalists
15971,18,12,4199.85,119.9957142857143,1717.0,United Kingdom,3,VIP Loyalists
12747,2,11,4196.01,40.737961165048546,1275.0,United Kingdom,3,VIP Loyalists
14146,9,5,4191.0,19.957142857142856,2437.0,United Kingdom,3,VIP Loyalists
18041,12,21,4183.39,8.863114406779662,3819.0,United Kingdom,3,VIP Loyalists
12949,31,8,4167.22,19.382418604651164,2381.0,United Kingdom,3,VIP Loyalists
15570,7,12,4165.52,12.896346749226007,2067.0,United Kingdom,3,VIP Loyalists
16549,10,10,4154.64,4.235107033639144,2365.0,United Kingdom,3,VIP Loyalists
13384,31,7,4151.93,27.315328947368425,2422.0,United Kingdom,3,VIP Loyalists
13988,20,6,4147.96,17.726324786324785,3044.0,United Kingdom,3,VIP Loyalists
15514,12,11,4139.46,23.255393258426967,2160.0,United Kingdom,3,VIP Loyalists
12569,2,30,4124.69,21.939840425531912,1801.0,Germany,3,VIP Loyalists
16592,4,16,4113.68,19.044814814814817,2927.0,United Kingdom,3,VIP Loyalists
17940,49,10,4106.4400000000005,216.1284210526316,9755.0,United Kingdom,3,VIP Loyalists
17377,24,20,4100.92,9.810813397129186,2076.0,United Kingdom,3,VIP Loyalists
16401,1,12,4098.32,22.033978494623653,3882.0,United Kingdom,3,VIP Loyalists
16670,17,11,4095.9,16.25357142857143,2556.0,United Kingdom,3,VIP Loyalists
12749,4,5,4090.88,20.55718592964824,1471.0,United Kingdom,3,VIP Loyalists
14092,8,14,4076.91,19.050981308411213,2066.0,United Kingdom,3,VIP Loyalists
14401,4,13,4051.48,22.26087912087912,4507.0,United Kingdom,3,VIP Loyalists
12656,17,5,4051.17,32.152142857142856,1723.0,France,3,VIP Loyalists
12867,26,7,4036.82,7.503382899628253,4298.0,United Kingdom,3,VIP Loyalists
12841,5,25,4022.35,9.577023809523808,2757.0,United Kingdom,3,VIP Loyalists
12957,10,8,4017.54,16.880420168067225,2549.0,United Kingdom,3,VIP Loyalists
14547,4,8,4007.54,10.949562841530055,2668.0,United Kingdom,3,VIP Loyalists
16186,23,12,4006.94,18.38045871559633,3020.0,United Kingdom,3,VIP Loyalists
17769,13,10,3997.98,12.896709677419356,1862.0,United Kingdom,3,VIP Loyalists
15529,23,11,3995.23,5.945282738095238,3496.0,United Kingdom,3,VIP Loyalists
17001,1,11,3989.57,23.606923076923078,2164.0,United Kingdom,3,VIP Loyalists
17611,7,15,3984.22,6.9170486111111105,2560.0,United Kingdom,3,VIP Loyalists
12779,38,8,3981.36,26.72053691275168,2024.0,Poland,3,VIP Loyalists
12727,11,7,3980.7,28.638129496402875,2098.0,France,3,VIP Loyalists
14299,8,9,3965.62,27.73160839160839,2149.0,United Kingdom,3,VIP Loyalists
13183,8,9,3957.78,42.10404255319149,2208.0,United Kingdom,3,VIP Loyalists
17651,12,10,3945.0,17.004310344827587,3112.0,United Kingdom,3,VIP Loyalists
17593,4,5,3927.34,18.438215962441316,3101.0,United Kingdom,3,VIP Loyalists
14739,4,7,3902.28,65.038,3820.0,United Kingdom,3,VIP Loyalists
13999,10,12,3901.81,18.758701923076924,2243.0,United Kingdom,3,VIP Loyalists
14291,2,11,3883.25,16.385021097046412,2749.0,United Kingdom,3,VIP Loyalists
16717,24,6,3858.38,19.38884422110553,1866.0,United Kingdom,3,VIP Loyalists
12662,1,11,3849.78,16.73817391304348,2058.0,Germany,3,VIP Loyalists
16327,14,6,3844.22,12.050846394984326,2571.0,United Kingdom,3,VIP Loyalists
13266,11,12,3834.2599999999998,20.504064171122995,4428.0,United Kingdom,3,VIP Loyalists
17091,3,9,3827.76,19.629538461538463,1746.0,United Kingdom,3,VIP Loyalists
15867,5,15,3812.64,8.270368763557483,2054.0,United Kingdom,3,VIP Loyalists
13435,5,7,3809.8900000000003,37.72168316831684,2129.0,United Kingdom,3,VIP Loyalists
12668,12,4,3807.15,23.64689440993789,1634.0,Germany,3,VIP Loyalists
16145,9,11,3799.4900000000002,16.96200892857143,3123.0,United Kingdom,3,VIP Loyalists
16655,18,6,3794.52,14.538390804597702,2367.0,United Kingdom,3,VIP Loyalists
16168,11,27,3787.6,38.648979591836735,1892.0,United Kingdom,3,VIP Loyalists
16019,47,9,3786.2400000000002,23.664,1733.0,United Kingdom,3,VIP Loyalists
12562,8,7,3781.7400000000002,22.510357142857146,1779.0,France,3,VIP Loyalists
17173,5,8,3766.6,43.79767441860465,1122.0,United Kingdom,3,VIP Loyalists
16904,4,16,3754.27,5.287704225352113,2034.0,United Kingdom,3,VIP Loyalists
12429,9,4,3750.4,38.66391752577319,1557.0,Denmark,3,VIP Loyalists
17238,3,17,3744.65,6.615989399293286,1822.0,United Kingdom,3,VIP Loyalists
13552,66,12,3740.07,34.31256880733945,1417.0,United Kingdom,3,VIP Loyalists
16570,15,10,3738.4,29.66984126984127,2112.0,United Kingdom,3,VIP Loyalists
14282,3,15,3729.34,23.906025641025643,2668.0,United Kingdom,3,VIP Loyalists
12647,22,12,3722.82,30.76710743801653,1431.0,Germany,3,VIP Loyalists
13680,1,4,3722.42,19.089333333333332,1936.0,United Kingdom,3,VIP Loyalists
15845,18,8,3711.77,26.896884057971015,1926.0,United Kingdom,3,VIP Loyalists
15622,43,9,3709.56,20.051675675675675,1674.0,United Kingdom,3,VIP Loyalists
13148,29,12,3707.12,11.621065830721003,1975.0,United Kingdom,3,VIP Loyalists
12553,8,10,3692.28,19.33130890052356,1965.0,France,3,VIP Loyalists
13137,11,8,3650.41,5.185241477272727,2226.0,United Kingdom,3,VIP Loyalists
12417,3,9,3649.1,19.005729166666665,1552.0,Belgium,3,VIP Loyalists
16712,9,11,3645.43,8.155324384787471,1749.0,United Kingdom,3,VIP Loyalists
13426,1,10,3641.32,23.193121019108283,2245.0,United Kingdom,3,VIP Loyalists
12619,16,9,3641.24,40.45822222222222,3378.0,Germany,3,VIP Loyalists
16440,8,5,3640.67,12.91017730496454,2018.0,United Kingdom,3,VIP Loyalists
14543,29,16,3630.33,50.42125,679.0,United Kingdom,3,VIP Loyalists
17528,1,8,3628.5,14.34189723320158,2138.0,United Kingdom,3,VIP Loyalists
13327,39,8,3627.77,33.59046296296296,1600.0,United Kingdom,3,VIP Loyalists
17576,8,19,3622.68,8.814306569343065,1994.0,United Kingdom,3,VIP Loyalists
14040,41,12,3614.92,15.38263829787234,1554.0,United Kingdom,3,VIP Loyalists
16242,8,7,3603.21,12.255816326530612,1982.0,United Kingdom,3,VIP Loyalists
15484,1,4,3594.31,19.118670212765956,3152.0,United Kingdom,3,VIP Loyalists
14132,2,11,3586.0299999999997,17.930149999999998,3368.0,United Kingdom,3,VIP Loyalists
17491,1,10,3558.87,32.65018348623853,2013.0,United Kingdom,3,VIP Loyalists
15544,9,9,3546.71,13.693861003861004,3109.0,United Kingdom,3,VIP Loyalists
14503,3,6,3543.26,21.605243902439025,2004.0,United Kingdom,3,VIP Loyalists
13448,17,6,3539.37,18.150615384615385,1660.0,United Kingdom,3,VIP Loyalists
13953,7,7,3515.68,175.784,2724.0,United Kingdom,3,VIP Loyalists
16360,5,6,3512.53,5.305936555891239,2144.0,United Kingdom,3,VIP Loyalists
14395,2,9,3507.71,10.02202857142857,1693.0,United Kingdom,3,VIP Loyalists
14907,3,7,3501.1,21.21878787878788,1691.0,United Kingdom,3,VIP Loyalists
16458,3,18,3482.7400000000002,17.241287128712873,2154.0,United Kingdom,3,VIP Loyalists
13993,43,9,3466.36,28.647603305785125,900.0,United Kingdom,3,VIP Loyalists
13014,11,10,3466.2799999999997,31.800733944954125,905.0,United Kingdom,3,VIP Loyalists
17758,19,8,3456.7000000000003,8.390048543689321,2091.0,United Kingdom,3,VIP Loyalists
13536,1,7,3448.29,19.264189944134078,2136.0,United Kingdom,3,VIP Loyalists
15129,50,11,3447.4,41.04047619047619,1794.0,United Kingdom,3,VIP Loyalists
17725,16,11,3439.08,17.911875,2162.0,United Kingdom,3,VIP Loyalists
14221,42,9,3432.8,17.78652849740933,2191.0,United Kingdom,3,VIP Loyalists
15981,25,8,3408.48,35.13896907216495,1866.0,United Kingdom,3,VIP Loyalists
13437,14,7,3408.06,20.40754491017964,1283.0,United Kingdom,3,VIP Loyalists
13198,10,6,3401.2400000000002,15.049734513274338,2648.0,United Kingdom,3,VIP Loyalists
16011,8,16,3362.71,15.86183962264151,2042.0,United Kingdom,3,VIP Loyalists
14227,26,10,3350.96,19.148342857142858,1820.0,United Kingdom,3,VIP Loyalists
16818,11,11,3349.57,17.81686170212766,2164.0,United Kingdom,3,VIP Loyalists
16607,18,14,3347.71,19.46343023255814,2859.0,United Kingdom,3,VIP Loyalists
17183,8,6,3347.31,45.85356164383562,1296.0,United Kingdom,3,VIP Loyalists
12594,38,10,3338.2200000000003,28.290000000000003,1777.0,Italy,3,VIP Loyalists
14702,1,17,3292.14,9.487435158501441,1454.0,United Kingdom,3,VIP Loyalists
15632,16,8,3285.31,19.67251497005988,2109.0,United Kingdom,3,VIP Loyalists
13047,32,10,3237.54,18.822906976744186,1391.0,United Kingdom,3,VIP Loyalists
15443,2,7,3236.91,8.473586387434555,1663.0,United Kingdom,3,VIP Loyalists
13880,21,13,3219.77,19.513757575757577,1842.0,United Kingdom,3,VIP Loyalists
13268,18,11,3214.69,7.306113636363636,3658.0,United Kingdom,3,VIP Loyalists
14388,10,8,3212.84,17.273333333333333,1941.0,United Kingdom,3,VIP Loyalists
16107,18,7,3204.1600000000003,103.36000000000001,1176.0,United Kingdom,3,VIP Loyalists
17220,24,14,3198.25,6.775953389830509,1905.0,United Kingdom,3,VIP Loyalists
17685,17,7,3191.53,24.550230769230772,1956.0,United Kingdom,3,VIP Loyalists
13758,12,7,3190.55,27.26965811965812,1844.0,United Kingdom,3,VIP Loyalists
17231,12,10,3174.32,5.867504621072089,1742.0,United Kingdom,3,VIP Loyalists
16837,31,11,3170.98,19.218060606060607,1563.0,United Kingdom,3,VIP Loyalists
15861,12,8,3165.36,5.797362637362638,2544.0,United Kingdom,3,VIP Loyalists
13742,17,12,3131.02,9.753956386292835,1124.0,United Kingdom,3,VIP Loyalists
16156,9,9,3122.04,24.01569230769231,1308.0,United Kingdom,3,VIP Loyalists
13685,3,7,3119.44,79.98564102564103,5056.0,United Kingdom,3,VIP Loyalists
16326,6,14,3110.96,9.752225705329154,709.0,United Kingdom,3,VIP Loyalists
16678,3,12,3109.99,19.07969325153374,2397.0,United Kingdom,3,VIP Loyalists
14099,16,11,3104.17,12.41668,2179.0,United Kingdom,3,VIP Loyalists
16905,5,7,3102.43,14.915528846153846,1408.0,United Kingdom,3,VIP Loyalists
13362,9,4,3090.7400000000002,18.618915662650604,1382.0,United Kingdom,3,VIP Loyalists
18272,3,6,3078.58,18.54566265060241,2050.0,United Kingdom,3,VIP Loyalists
12910,23,8,3075.04,41.00053333333333,1692.0,United Kingdom,3,VIP Loyalists
14456,5,9,3062.4,3.1571134020618556,2908.0,United Kingdom,3,VIP Loyalists
17799,22,10,3055.93,7.490024509803921,1758.0,United Kingdom,3,VIP Loyalists
16393,2,13,3046.21,9.230939393939394,1576.0,United Kingdom,3,VIP Loyalists
12598,10,8,3023.08,22.902121212121212,1964.0,France,3,VIP Loyalists
12395,19,12,3018.63,19.350192307692307,2118.0,Belgium,3,VIP Loyalists
17659,17,12,2999.46,18.98392405063291,1525.0,United Kingdom,3,VIP Loyalists
12670,10,5,2996.05,32.56576086956522,1397.0,France,3,VIP Loyalists
15687,9,9,2993.1,18.030722891566263,1310.0,United Kingdom,3,VIP Loyalists
14032,2,11,2975.59,20.80832167832168,2032.0,United Kingdom,3,VIP Loyalists
15854,4,12,2974.65,21.247500000000002,939.0,United Kingdom,3,VIP Loyalists
17924,12,7,2962.5,95.56451612903226,1160.0,United Kingdom,3,VIP Loyalists
14868,3,8,2953.59,20.511041666666667,1405.0,United Kingdom,3,VIP Loyalists
17512,29,10,2924.9900000000002,27.85704761904762,2753.0,United Kingdom,3,VIP Loyalists
12906,12,5,2919.81,46.34619047619047,1749.0,United Kingdom,3,VIP Loyalists
